246,14:ae:db:43:88:35,BEZEQINT-8831,6,-85,32.10251582,35.20733918,697.9931738,03/12/2017 08:37,Approx. w-center algo1
72,00:8c:54:90:ce:d1,victoria,11,-89,32.10251744,35.20733873,695.5775666,03/12/2017 08:37,Approx. w-center algo1
5,06:ae:db:3a:64:05,BezeqFree,1,-84,32.10245839,35.20743113,694.8881938,03/12/2017 08:37,Approx. w-center algo1
326,14:ae:db:cb:05:f5,Mama,11,-90,32.10245839,35.20743113,694.8881938,03/12/2017 08:37,Approx. w-center algo1
310,80:37:73:d7:ab:3a,Hoom_2.4,1,-88,32.10246378,35.2075634,694.1299433,03/12/2017 08:37,Approx. w-center algo1
15,14:ae:db:58:0d:6d,__ery,11,-91,32.10258799,35.20759021,693.1085203,03/12/2017 08:37,Approx. w-center algo1
215,ec:8c:a2:09:03:3c,Ariel_University,44,-77,32.10310232,35.20769804,691.9064471,03/12/2017 08:37,Approx. w-center algo1
343,ec:8c:a2:89:03:37, ,44,-77,32.10309571,35.20769665,691.9218911,03/12/2017 08:37,Approx. w-center algo1
97,cc:fa:00:ae:93:46,bezek freeee,6,-86,32.1026346,35.20757686,692.0341048,03/12/2017 08:37,Approx. w-center algo1
156,00:0e:f4:c1:50:14,vladimir,11,-92,32.1026346,35.20757686,692.0341048,03/12/2017 08:37,Approx. w-center algo1
155,a4:08:f5:20:72:6a,HOTFiber-3C40,1,-87,32.10286151,35.2076292,691.1036072,03/12/2017 08:37,Approx. w-center algo1
200,14:ae:db:cf:86:f5,Biren2809,11,-91,32.10314761,35.20814477,691.7941043,03/12/2017 08:37,Approx. w-center algo1
385,ec:8c:a2:08:77:48,Ariel_University,6,-88,32.10286151,35.2076292,691.1036072,03/12/2017 08:37,Approx. w-center algo1
19,ec:8c:a2:08:a9:38,Ariel_University,6,-81,32.10276969,35.20753617,695.1730814,03/12/2017 08:37,Approx. w-center algo1
52,ec:8c:a2:09:93:b8,Ariel_University,11,-90,32.1029743,35.20769755,690.9460551,03/12/2017 08:37,Approx. w-center algo1
272,1c:b9:c4:96:d2:87, ,44,-89,32.1029743,35.20769755,690.9460551,03/12/2017 08:37,Approx. w-center algo1
315,ec:9b:f3:26:ab:3a,SGH-I337M,6,-79,32.102809,35.20821149,697.7819012,03/12/2017 08:37,Approx. w-center algo1
26,ec:8c:a2:08:a9:3c,Ariel_University,36,-75,32.10294523,35.20767327,691.0835484,03/12/2017 08:37,Approx. w-center algo1
193,ec:8c:a2:09:03:38,Ariel_University,1,-71,32.10281447,35.20758105,693.2074096,03/12/2017 08:37,Approx. w-center algo1
323,ec:8c:a2:08:78:3c,Ariel_University,40,-89,32.10317578,35.20775336,690.8658803,03/12/2017 08:37,Approx. w-center algo1
9,ec:8c:a2:88:a9:27, ,44,-81,32.10377986,35.20781816,690.4231966,03/12/2017 08:37,Approx. w-center algo1
22,ec:8c:a2:88:a9:37, ,36,-81,32.10325457,35.20776622,690.8153989,03/12/2017 08:37,Approx. w-center algo1
114,ec:8c:a2:09:0c:cc,Ariel_University,44,-80,32.10321892,35.2077604,690.8382412,03/12/2017 08:37,Approx. w-center algo1
336,a0:4f:d4:46:a9:e1,richman,11,-92,32.10325457,35.20776622,690.8153989,03/12/2017 08:37,Approx. w-center algo1
373,ec:8c:a2:26:ae:28,Ariel_University,11,-88,32.10325457,35.20776622,690.8153989,03/12/2017 08:37,Approx. w-center algo1
142,ec:8c:a2:88:78:37, ,40,-90,32.10332339,35.20778663,690.7687922,03/12/2017 08:37,Approx. w-center algo1
232,ec:8c:a2:08:7a:1c,Ariel_University,44,-71,32.10349661,35.2077924,690.630124,03/12/2017 08:37,Approx. w-center algo1
241,ec:8c:a2:09:86:d8,Ariel_University,6,-92,32.10332339,35.20778663,690.7687922,03/12/2017 08:37,Approx. w-center algo1
261,ec:8c:a2:88:7a:17, ,44,-71,32.10375939,35.2078243,690.4413488,03/12/2017 08:37,Approx. w-center algo1
262,ec:8c:a2:08:7a:18,Ariel_University,1,-71,32.10377788,35.2078259,690.4274628,03/12/2017 08:37,Approx. w-center algo1
361,ec:8c:a2:08:78:38,Ariel_University,1,-81,32.10332339,35.20778663,690.7687922,03/12/2017 08:37,Approx. w-center algo1
404,ec:8c:a2:26:b0:58,Ariel_University,6,-84,32.10332339,35.20778663,690.7687922,03/12/2017 08:37,Approx. w-center algo1
163,ec:8c:a2:09:0c:c8,Ariel_University,1,-86,32.10342051,35.20780553,690.6874449,03/12/2017 08:38,Approx. w-center algo1
164,ec:8c:a2:08:90:cc,Ariel_University,36,-87,32.10342051,35.20780553,690.6874449,03/12/2017 08:38,Approx. w-center algo1
367,ec:8c:a2:89:0c:c7, ,44,-86,32.10342051,35.20780553,690.6874449,03/12/2017 08:38,Approx. w-center algo1
10,ec:8c:a2:08:a9:28,Ariel_University,11,-71,32.10361869,35.20781671,690.5070726,03/12/2017 08:38,Approx. w-center algo1
13,ec:8c:a2:08:a9:2c,Ariel_University,44,-81,32.10376649,35.2078318,690.3776746,03/12/2017 08:38,Approx. w-center algo1
69,00:27:22:f3:bb:3a, ,6,-86,32.10353355,35.20781292,690.579513,03/12/2017 08:38,Approx. w-center algo1
354,ec:8c:a2:09:8c:3c,Ariel_University,44,-88,32.10353355,35.20781292,690.579513,03/12/2017 08:38,Approx. w-center algo1
377,ec:8c:a2:09:8c:38,Ariel_University,1,-80,32.10353355,35.20781292,690.579513,03/12/2017 08:38,Approx. w-center algo1
113,ec:8c:a2:88:7b:87, ,40,-76,32.10392178,35.20789537,690.2937519,03/12/2017 08:38,Approx. w-center algo1
168,ec:8c:a2:89:8c:37, ,44,-86,32.10371441,35.20782636,690.4758806,03/12/2017 08:38,Approx. w-center algo1
180,ec:8c:a2:08:90:c8,Ariel_University,11,-78,32.10360081,35.20781953,690.5542771,03/12/2017 08:38,Approx. w-center algo1
365,ec:8c:a2:0a:08:b8,Ariel_University,6,-89,32.10371441,35.20782636,690.4758806,03/12/2017 08:38,Approx. w-center algo1
317,ec:8c:a2:08:7b:88,Ariel_University,1,-77,32.10395116,35.20786377,690.3267398,03/12/2017 08:38,Approx. w-center algo1
324,00:27:22:f3:bb:86, ,6,-81,32.10375725,35.20784016,690.4441103,03/12/2017 08:38,Approx. w-center algo1
334,ec:8c:a2:08:7b:8c,Ariel_University,40,-68,32.10367906,35.20782822,690.5042269,03/12/2017 08:38,Approx. w-center algo1
77,00:25:86:cc:00:f8,AUC_54_R,5,-74,32.10365113,35.20818645,693.5284771,03/12/2017 08:38,Approx. w-center algo1
306,00:25:86:cc:07:b2,KCG_54,2,-87,32.10410016,35.20842792,703.2732684,03/12/2017 08:38,Approx. w-center algo1
71,84:c9:b2:4a:e7:87,dlink,2,-86,32.10441405,35.20788087,689.9496965,03/12/2017 08:38,Approx. w-center algo1
131,1c:b9:c4:16:cd:68,Ariel_University,11,-86,32.10441405,35.20788087,689.9496965,03/12/2017 08:38,Approx. w-center algo1
34,ec:8c:a2:08:92:48,Ariel_University,6,-85,32.10461272,35.20792964,689.6670161,03/12/2017 08:38,Approx. w-center algo1
41,ec:8c:a2:08:92:4c,Ariel_University,36,-88,32.10461272,35.20792964,689.6670161,03/12/2017 08:38,Approx. w-center algo1
185,00:1a:dd:f4:f5:c5,Afikim_Wifi,13,-85,32.10513955,35.20907112,689.2440822,03/12/2017 08:38,Approx. w-center algo1
220,e6:46:da:e4:84:c0,Aviramf phone,6,-87,32.10473074,35.20808402,689.6319853,03/12/2017 08:38,Approx. w-center algo1
362,00:27:22:f3:e0:83, ,1,-88,32.10473074,35.20808402,689.6319853,03/12/2017 08:38,Approx. w-center algo1
371,f0:b0:52:3e:d6:f8,Ariel_University,11,-86,32.10473074,35.20808402,689.6319853,03/12/2017 08:38,Approx. w-center algo1
384,00:27:22:f3:a6:9a, ,6,-85,32.10580185,35.2101048,688.5497027,03/12/2017 08:38,Approx. w-center algo1
236,f8:a9:d0:66:06:4d,Orange G2_4113,6,-81,32.10572051,35.20975997,688.5550301,03/12/2017 08:38,Approx. w-center algo1
251,00:1a:2f:7f:6b:70, ,13,-76,32.10548015,35.2099591,689.2878649,03/12/2017 08:38,Approx. w-center algo1
253,1c:b9:c4:95:42:67, ,48,-90,32.10539353,35.21035938,690.527739,03/12/2017 08:38,Approx. w-center algo1
398,08:97:58:32:a6:3e,NIPPON_2516,3,-73,32.10572051,35.20975997,688.5550301,03/12/2017 08:38,Approx. w-center algo1
276,1c:b9:c4:16:06:e8,Ariel_University,11,-84,32.10584273,35.21021078,688.5965322,03/12/2017 08:39,Approx. w-center algo1
120,00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76,32.10596257,35.21055154,688.6825017,03/12/2017 08:39,Approx. w-center algo1
150,00:1a:dd:f5:06:a4, ,13,-83,32.10593532,35.21038077,688.6045855,03/12/2017 08:39,Approx. w-center algo1
152,00:1a:dd:f5:06:a5,Afikim_Wifi,13,-84,32.10593532,35.21038077,688.6045855,03/12/2017 08:39,Approx. w-center algo1
402,58:70:c6:00:d0:f1,YICarCam_00d0f1,6,-84,32.10577583,35.2099709,688.5217353,03/12/2017 08:39,Approx. w-center algo1
96,00:1a:dd:f4:ef:c5,Afikim_Wifi,1,-81,32.10608928,35.21106968,688.7624378,03/12/2017 08:39,Approx. w-center algo1
153,00:1a:dd:f5:e9:25,Afikim-73925,1,-58,32.10562571,35.21030627,689.1763663,03/12/2017 08:39,Approx. w-center algo1
154,00:1a:dd:f5:e9:24,PEPWAVE_C99D,1,-59,32.10546047,35.21025745,689.4884991,03/12/2017 08:39,Approx. w-center algo1
227,1c:b9:c4:96:06:e7, ,44,-89,32.10612998,35.21159973,689.0436343,03/12/2017 08:39,Approx. w-center algo1
252,00:0d:f0:3e:fa:ca,Gateway,9,-87,32.10608928,35.21106968,688.7624378,03/12/2017 08:39,Approx. w-center algo1
295,1c:b9:c4:14:2f:a8,Ariel_University,1,-87,32.10591114,35.21043702,688.6622483,03/12/2017 08:39,Approx. w-center algo1
94,00:1a:dd:f4:ef:c4, ,1,-87,32.10614939,35.21138727,688.8993666,03/12/2017 08:39,Approx. w-center algo1
202,00:27:22:f3:e2:f3, ,6,-81,32.10592452,35.21055875,688.6737904,03/12/2017 08:39,Approx. w-center algo1
223,10:be:f5:36:02:e2,TOP-SECRET,8,-82,32.10614939,35.21138727,688.8993666,03/12/2017 08:39,Approx. w-center algo1
269,1c:b9:c4:16:06:ec,Ariel_University,44,-83,32.10604981,35.21091908,688.7622466,03/12/2017 08:39,Approx. w-center algo1
184,00:1a:dd:f4:f5:c4, ,13,-87,32.10559997,35.21008395,689.0231325,03/12/2017 08:39,Approx. w-center algo1
189,cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,6,-87,32.10618195,35.21168764,689.1981253,03/12/2017 08:39,Approx. w-center algo1
17,00:1a:dd:f4:fc:85,Afikim_Wifi,8,-78,32.10621149,35.21194839,689.2763253,03/12/2017 08:39,Approx. w-center algo1
20,f8:e7:1e:33:87:38,Police_Shomron ,1,-86,32.10621149,35.21194839,689.2763253,03/12/2017 08:39,Approx. w-center algo1
21,00:1a:dd:f4:fc:84, ,8,-77,32.10621149,35.21194839,689.2763253,03/12/2017 08:39,Approx. w-center algo1
216,00:1a:dd:f4:fc:64, ,1,-87,32.10621149,35.21194839,689.2763253,03/12/2017 08:39,Approx. w-center algo1
219,00:1a:dd:f4:fc:65,Afikim_Wifi,1,-90,32.10621149,35.21194839,689.2763253,03/12/2017 08:39,Approx. w-center algo1
75,f8:e7:1e:33:87:3c,Police_Shomron ,36,-86,32.10578181,35.21207188,690.5323471,03/12/2017 08:39,Approx. w-center algo1
93,1c:b9:c4:16:cd:1c,Ariel_University,36,-88,32.10578181,35.21207188,690.5323471,03/12/2017 08:39,Approx. w-center algo1
48,00:27:19:13:fc:a4,KCG_20,11,-85,32.10520095,35.21181345,694.5187617,03/12/2017 08:39,Approx. w-center algo1
73,1c:b9:c4:16:cd:18,IT-MNG,1,-75,32.10576015,35.21206399,690.4608693,03/12/2017 08:39,Approx. w-center algo1
390,1c:b9:c4:56:cd:18,Ariel_University,1,-75,32.10575572,35.21206209,690.4771826,03/12/2017 08:39,Approx. w-center algo1
63,1c:b9:c4:96:cd:17, ,36,-89,32.10544864,35.21192983,691.5885471,03/12/2017 08:39,Approx. w-center algo1
76,1c:b9:c4:15:3a:28,Ariel_University,1,-87,32.10544864,35.21192983,691.5885471,03/12/2017 08:39,Approx. w-center algo1
87,24:79:2a:2b:34:a8,Ariel_University,11,-92,32.10533815,35.21187488,692.0554072,03/12/2017 08:39,Approx. w-center algo1
103,1c:b9:c4:15:3a:2c,Ariel_University,36,-92,32.10533815,35.21187488,692.0554072,03/12/2017 08:39,Approx. w-center algo1
116,1c:b9:c4:15:fd:e8,IT-MNG,11,-82,32.10534577,35.2116931,691.3431389,03/12/2017 08:39,Approx. w-center algo1
121,1c:b9:c4:15:fd:ec,Ariel_University,40,-76,32.10533712,35.21185989,691.9964341,03/12/2017 08:39,Approx. w-center algo1
332,1c:b9:c4:55:fd:e8,Ariel_University,11,-83,32.10513843,35.21141956,698.5747889,03/12/2017 08:39,Approx. w-center algo1
80,8c:0c:90:af:76:53, ,6,-90,32.10521012,35.21178481,692.3377116,03/12/2017 08:39,Approx. w-center algo1
38,ec:8c:a2:08:79:88,Ariel_University,1,-88,32.10493455,35.21099369,688.9904963,03/12/2017 08:40,Approx. w-center algo1
176,1c:b9:c4:95:ed:47, ,44,-87,32.10490612,35.21135241,691.7266026,03/12/2017 08:40,Approx. w-center algo1
265,1c:b9:c4:15:ed:4c,Ariel_University,44,-88,32.10486749,35.21138015,690.8633013,03/12/2017 08:40,Approx. w-center algo1
383,1c:b9:c4:15:ed:48,Ariel_University,1,-78,32.10463009,35.21103419,690.65377,03/12/2017 08:40,Approx. w-center algo1
267,1c:b9:c4:15:42:68,Ariel_University,11,-79,32.10502823,35.21067182,695.0809567,03/12/2017 08:40,Approx. w-center algo1
374,1c:b9:c4:15:42:6c,Ariel_University,48,-86,32.10538233,35.21037992,690.5953548,03/12/2017 08:40,Approx. w-center algo1
136,1c:b9:c4:14:30:0c,Ariel_University,36,-85,32.10506215,35.21071549,692.6868607,03/12/2017 08:40,Approx. w-center algo1
320,1c:b9:c4:94:30:07, ,36,-84,32.10506215,35.21071549,692.6868607,03/12/2017 08:40,Approx. w-center algo1
296,38:a2:8c:02:e7:6e,SAMSONIX ML_003,6,-91,32.10500248,35.21047226,692.7188464,03/12/2017 08:40,Approx. w-center algo1
299,ac:83:f3:b2:00:e9,SAMSONIX R500-e-09,1,-84,32.10500248,35.21047226,692.7188464,03/12/2017 08:40,Approx. w-center algo1
110,1c:b9:c4:15:34:b8,Ariel_University,6,-92,32.10493192,35.21025667,692.7030959,03/12/2017 08:40,Approx. w-center algo1
237,1c:b9:c4:16:2d:ec,Ariel_University,36,-85,32.10493192,35.21025667,692.7030959,03/12/2017 08:40,Approx. w-center algo1
309,c4:12:f5:fd:6a:74,mati-sh1,9,-85,32.10483384,35.21004948,692.7415285,03/12/2017 08:40,Approx. w-center algo1
198,1c:b9:c4:16:05:3c,Ariel_University,36,-78,32.10461736,35.2094376,695.5120297,03/12/2017 08:40,Approx. w-center algo1
23,a2:6c:ac:a0:60:4d,incentive2,1,-72,32.10429526,35.20945966,689.2506394,03/12/2017 08:40,Approx. w-center algo1
130,1c:b9:c4:14:62:4c,Ariel_University,36,-74,32.10457103,35.2096085,692.8918491,03/12/2017 08:40,Approx. w-center algo1
158,74:ea:3a:ad:d1:50,TP-LINK_ADD150,4,-71,32.10383156,35.20935688,689.433264,03/12/2017 08:40,Approx. w-center algo1
302,90:6c:ac:a0:60:4d,Guest,1,-72,32.10462256,35.20977543,689.1632025,03/12/2017 08:40,Approx. w-center algo1
378,1c:b9:c4:94:62:47, ,36,-79,32.10457103,35.2096085,692.8918491,03/12/2017 08:40,Approx. w-center algo1
196,34:8f:27:20:89:bc,Ariel_University,44,-87,32.10446697,35.20942986,692.9030486,03/12/2017 08:41,Approx. w-center algo1
213,24:79:2a:2c:5b:dc,Ariel_University,36,-78,32.10414269,35.21002391,703.1484393,03/12/2017 08:41,Approx. w-center algo1
304,34:8f:27:a0:89:b7, ,44,-89,32.10446697,35.20942986,692.9030486,03/12/2017 08:41,Approx. w-center algo1
33,b2:6c:ac:9f:fb:27,iagree,36,-89,32.10489301,35.20928225,690.7435731,03/12/2017 08:41,Approx. w-center algo1
115,58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88,32.10436268,35.20927747,692.9954485,03/12/2017 08:41,Approx. w-center algo1
117,34:8f:27:20:89:b8,Ariel_University,6,-78,32.1041055,35.20921729,690.6334021,03/12/2017 08:41,Approx. w-center algo1
179,90:6c:ac:9f:fb:27,Guest,36,-89,32.10489301,35.20928225,690.7435731,03/12/2017 08:41,Approx. w-center algo1
288,c2:6c:ac:9f:fb:27,shapedo,36,-89,32.10489301,35.20928225,690.7435731,03/12/2017 08:41,Approx. w-center algo1
345,a2:6c:ac:9f:fb:27,Neuropplied,36,-88,32.1048928,35.20928225,690.744435,03/12/2017 08:41,Approx. w-center algo1
99,00:27:22:f3:bb:2b, ,6,-85,32.10405974,35.20942539,705.4863232,03/12/2017 08:41,Approx. w-center algo1
300,1c:b9:c4:16:cc:d8,Ariel_University,1,-83,32.1041741,35.20908661,691.6582551,03/12/2017 08:41,Approx. w-center algo1
401,1c:b9:c4:15:fd:4c,Ariel_University,36,-88,32.10395606,35.20965596,707.7773313,03/12/2017 08:41,Approx. w-center algo1
35,1c:b9:c4:15:23:5c,Ariel_University,36,-91,32.1040793,35.20894494,693.2106003,03/12/2017 08:41,Approx. w-center algo1
54,1c:b9:c4:95:23:57, ,36,-92,32.1040793,35.20894494,693.2106003,03/12/2017 08:41,Approx. w-center algo1
303,1c:b9:c4:16:cc:dc,Ariel_University,36,-90,32.10374536,35.20874764,692.9018041,03/12/2017 08:41,Approx. w-center algo1
182,1c:b9:c4:96:28:e7, ,36,-72,32.10368839,35.20877681,691.4510767,03/12/2017 08:41,Approx. w-center algo1
284,1c:b9:c4:16:28:ec,Ariel_University,36,-70,32.10383973,35.20889572,701.5034186,03/12/2017 08:41,Approx. w-center algo1
4,ec:8c:a2:88:94:17, ,44,-72,32.10297964,35.20863488,700.7231444,03/12/2017 08:41,Approx. w-center algo1
160,1c:b9:c4:12:7c:cc,Ariel_University,36,-81,32.10302115,35.2088139,691.9923582,03/12/2017 08:41,Approx. w-center algo1
242,1c:b9:c4:16:13:0c,Ariel_University,44,-89,32.10332615,35.20866419,692.4506545,03/12/2017 08:41,Approx. w-center algo1
281,1c:b9:c4:96:13:07, ,44,-91,32.10332615,35.20866419,692.4506545,03/12/2017 08:41,Approx. w-center algo1
307,1c:b9:c4:16:d2:8c,Ariel_University,44,-83,32.1031141,35.20860504,701.7124141,03/12/2017 08:41,Approx. w-center algo1
341,1c:b9:c4:92:7c:c7, ,36,-82,32.10290083,35.20885513,691.845835,03/12/2017 08:41,Approx. w-center algo1
363,34:8f:27:20:8c:18,Ariel_University,6,-86,32.10287514,35.20909667,693.7861545,03/12/2017 08:41,Approx. w-center algo1
139,1c:b9:c4:12:90:bc,Ariel_University,40,-77,32.10300529,35.20919321,698.8387424,03/12/2017 08:41,Approx. w-center algo1
325,8c:0c:90:2d:75:e8,Ariel_University,1,-76,32.10285017,35.20902323,693.2400764,03/12/2017 08:41,Approx. w-center algo1
392,1c:b9:c4:96:f4:27, ,44,-88,32.10250944,35.20909892,691.7725879,03/12/2017 08:41,Approx. w-center algo1
394,f8:d1:11:77:77:c6,HelpDesk,4,-70,32.10295301,35.2087653,690.5352012,03/12/2017 08:41,Approx. w-center algo1
143,1c:b9:c4:16:11:a8,Ariel_University,1,-76,32.10287422,35.2095868,696.7918042,03/12/2017 08:41,Approx. w-center algo1
181,1c:b9:c4:16:11:ac,Ariel_University,44,-83,32.10238903,35.20923578,701.2747772,03/12/2017 08:41,Approx. w-center algo1
244,1c:b9:c4:96:f4:77, ,36,-84,32.10282121,35.20819918,693.7210747,03/12/2017 08:41,Approx. w-center algo1
379,1c:b9:c4:14:2f:6c,Ariel_University,36,-76,32.10263475,35.20893995,690.5293944,03/12/2017 08:41,Approx. w-center algo1
95,1c:b9:c4:95:3a:37, ,44,-87,32.10204841,35.20930544,690.6637923,03/12/2017 08:41,Approx. w-center algo1
240,1c:b9:c4:95:1b:87, ,58,-89,32.10204841,35.20930544,690.6637923,03/12/2017 08:41,Approx. w-center algo1
31,1c:b9:c4:95:43:e7, ,36,-90,32.10199116,35.20958211,691.3292747,03/12/2017 08:41,Approx. w-center algo1
231,1c:b9:c4:15:ed:7c,Ariel_University,60,-83,32.10199116,35.20958211,691.3292747,03/12/2017 08:41,Approx. w-center algo1
330,1c:b9:c4:15:1e:6c,Ariel_University,36,-89,32.10251279,35.20963303,693.2846435,03/12/2017 08:41,Approx. w-center algo1
11,1c:b9:c4:15:3a:3c,Ariel_University,44,-82,32.1020492,35.20957634,691.3318336,03/12/2017 08:41,Approx. w-center algo1
403,1c:b9:c4:96:04:77, ,60,-86,32.1020499,35.209817,691.9252951,03/12/2017 08:41,Approx. w-center algo1
108,1c:b9:c4:16:ee:9c,Ariel_University,36,-85,32.10259716,35.20992069,696.4473309,03/12/2017 08:42,Approx. w-center algo1
340,1c:b9:c4:15:1e:68,Ariel_University,1,-81,32.10255846,35.20986963,691.6443247,03/12/2017 08:42,Approx. w-center algo1
37,1c:b9:c4:16:e5:ac,Ariel_University,36,-88,32.10360555,35.20981183,696.984537,03/12/2017 08:42,Approx. w-center algo1
78,24:79:2a:2b:24:9c,Ariel_University,36,-87,32.10406542,35.21056381,697.5076284,03/12/2017 08:42,Approx. w-center algo1
226,8c:0c:90:2f:d3:d8,Ariel_University,11,-80,32.10450243,35.21095633,695.2145993,03/12/2017 08:42,Approx. w-center algo1
222,1c:b9:c4:95:ed:37, ,36,-85,32.10418021,35.21097162,697.8335736,03/12/2017 08:42,Approx. w-center algo1
255,1c:b9:c4:15:41:7c,Ariel_University,44,-78,32.10416345,35.21100125,696.2173924,03/12/2017 08:42,Approx. w-center algo1
79,1c:b9:c4:94:36:f7, ,36,-89,32.10421175,35.21118934,697.9876833,03/12/2017 08:42,Approx. w-center algo1
91,1c:b9:c4:14:36:f8,Ariel_University,6,-78,32.10451988,35.21127957,694.648281,03/12/2017 08:42,Approx. w-center algo1
210,1c:b9:c4:16:e8:fc,Ariel_University,36,-80,32.10415575,35.21103696,696.1003908,03/12/2017 08:42,Approx. w-center algo1
366,1c:b9:c4:15:44:8c,Ariel_University,36,-87,32.10473151,35.21119392,695.5510738,03/12/2017 08:42,Approx. w-center algo1
55,1c:b9:c4:96:05:77, ,36,-90,32.10490479,35.21124745,697.4311692,03/12/2017 08:42,Approx. w-center algo1
165,ec:8c:a2:08:79:ac,Ariel_University,36,-83,32.1049191,35.21130155,693.8682117,03/12/2017 08:42,Approx. w-center algo1
352,ec:8c:a2:88:79:a7, ,36,-83,32.10490479,35.21124745,697.4311692,03/12/2017 08:42,Approx. w-center algo1
140,ec:8c:a2:08:79:a8,Ariel_University,6,-74,32.10469751,35.2107581,693.515546,03/12/2017 08:43,Approx. w-center algo1
24,1c:b9:c4:14:2b:c8,Ariel_University,6,-69,32.1048723,35.21096167,695.491642,03/12/2017 08:44,Approx. w-center algo1
124,1c:b9:c4:15:36:9c,Ariel_University,36,-82,32.10519176,35.21121997,703.6200349,03/12/2017 08:44,Approx. w-center algo1
145,1c:b9:c4:15:36:98,Ariel_University,1,-81,32.10515115,35.21116458,700.3504653,03/12/2017 08:44,Approx. w-center algo1
386,1c:b9:c4:16:2b:ec,Ariel_University,36,-91,32.10508385,35.21105177,723.7793961,03/12/2017 08:44,Approx. w-center algo1
43,1c:b9:c4:94:2b:c7, ,36,-80,32.10502713,35.21103245,700.7822284,03/12/2017 08:44,Approx. w-center algo1
382,1c:b9:c4:14:2b:cc,Ariel_University,36,-79,32.10504393,35.21106961,702.0456995,03/12/2017 08:44,Approx. w-center algo1
217,00:1a:dd:f5:e2:e4, ,8,-88,32.10468232,35.20992543,710.2256059,03/12/2017 08:45,Approx. w-center algo1
221,00:1a:dd:f5:e2:e5,Afikim_Wifi,8,-81,32.10477223,35.21012821,702.7538803,03/12/2017 08:45,Approx. w-center algo1
209,1c:b9:c4:95:44:57, ,44,-75,32.10500097,35.21047478,710.7476614,03/12/2017 08:45,Approx. w-center algo1
333,1c:b9:c4:15:44:5c,Ariel_University,44,-73,32.10497717,35.21024127,706.9197561,03/12/2017 08:45,Approx. w-center algo1
112,1c:b9:c4:14:30:08,Ariel_University,1,-81,32.10501115,35.21068038,697.5475607,03/12/2017 08:45,Approx. w-center algo1
408,1c:b9:c4:15:44:58,Ariel_University,11,-67,32.10486972,35.21037942,700.5148918,03/12/2017 08:45,Approx. w-center algo1
212,1c:b9:c4:15:34:bc,Ariel_University,36,-90,32.1049281,35.21028241,722.9373547,03/12/2017 08:45,Approx. w-center algo1
243,1c:b9:c4:96:2d:e7, ,36,-83,32.10492987,35.21027044,708.8736269,03/12/2017 08:45,Approx. w-center algo1
369,08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,6,-89,32.1049281,35.21028241,722.9373547,03/12/2017 08:45,Approx. w-center algo1
245,1c:b9:c4:16:2d:e8,Ariel_University,11,-77,32.10485507,35.21035843,702.4056721,03/12/2017 08:45,Approx. w-center algo1
28,1c:b9:c4:16:05:7c,Ariel_University,36,-89,32.10487535,35.21081992,708.9043806,03/12/2017 08:45,Approx. w-center algo1
