Time,ID,LAT,LON,ALT,Number of similar WiFis,SSID,Mac,Frequncy
2017-12-03 09:08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10259716125353,35.20992068942939,696.4473308693133,2,Ariel_University,1c:b9:c4:16:ee:9c,36
2017-12-03 08:54:50,model=SM-G950F_device=dreamlte,32.1022858881108,35.209379153916835,699.9422742668038,7,Ariel_University,1c:b9:c4:16:f1:48,1
2017-12-03 08:41:44,model=SM-G950F_device=dreamlte,32.10214478667037,35.209089103693636,689.2517761973078,2,Ariel_University,1c:b9:c4:16:f1:4c,36
2017-12-03 08:54:27,model=SM-G950F_device=dreamlte,32.10335904188247,35.20977687793667,702.9565051514172,8,Ariel_University,1c:b9:c4:16:f1:58,6
2017-12-03 08:51:21,model=SM-G950F_device=dreamlte,32.1033105561659,35.20975755219821,703.941478824367,3,Ariel_University,1c:b9:c4:16:f1:5c,52
2017-12-03 08:50:37,model=Lenovo PB2-690Y_device=PB2PRO,32.10242925724764,35.20930772287471,696.8103980855348,12,Ariel_University,1c:b9:c4:16:f1:98,11
2017-12-03 08:50:31,model=Lenovo PB2-690Y_device=PB2PRO,32.10262066343639,35.20891278980264,694.2562670964378,9,Ariel_University,1c:b9:c4:16:f4:28,11
2017-12-03 08:54:44,model=SM-G950F_device=dreamlte,32.102451938359444,35.20925955775435,708.8170773849673,5,Ariel_University,1c:b9:c4:16:f4:2c,44
2017-12-03 08:55:26,model=SM-G950F_device=dreamlte,32.10289797369338,35.208867675462855,697.870638109778,11,Ariel_University,1c:b9:c4:16:f4:78,1
2017-12-03 08:46:19,model=SM-G950F_device=dreamlte,32.102837741930934,35.20869358738605,700.1919330033965,9,Ariel_University,1c:b9:c4:16:f4:7c,36
2017-12-03 08:44:52,model=Lenovo PB2-690Y_device=PB2PRO,32.10513842553273,35.21141955571388,698.5747888633089,5,Ariel_University,1c:b9:c4:55:fd:e8,11
2017-12-03 08:39:25,model=SM-G950F_device=dreamlte,32.105755717208204,35.21206208631172,690.4771826394856,2,Ariel_University,1c:b9:c4:56:cd:18,1
2017-12-03 08:45:51,model=Lenovo PB2-690Y_device=PB2PRO,32.10290082863347,35.20885512897605,691.8458350165492,3, ,1c:b9:c4:92:7c:c7,36
2017-12-03 08:50:48,model=SM-G950F_device=dreamlte,32.103074863333624,35.20912759493662,712.3984014019243,4, ,1c:b9:c4:92:90:b7,40
2017-12-03 08:42:11,model=SM-G950F_device=dreamlte,32.1031242379023,35.20963378256423,698.5876172610194,2, ,1c:b9:c4:92:af:77,40
2017-12-03 08:40:37,model=SM-G950F_device=dreamlte,32.1050271314145,35.21103245039248,700.7822284453173,3, ,1c:b9:c4:94:2b:c7,36
2017-12-03 08:41:40,model=SM-G950F_device=dreamlte,32.102278046502754,35.20926738007158,697.3514191595569,4, ,1c:b9:c4:94:2b:d7,36
2017-12-03 08:55:05,model=SM-G950F_device=dreamlte,32.10273247579181,35.20985935941212,700.6765495004639,3, ,1c:b9:c4:94:2c:37,52
2017-12-03 08:50:36,model=SM-G950F_device=dreamlte,32.10293474085022,35.20878314332855,707.5299710413922,1, ,1c:b9:c4:94:2f:67,36
2017-12-03 08:40:43,model=SM-G950F_device=dreamlte,32.10506214894986,35.21071549460977,692.6868607099875,1, ,1c:b9:c4:94:30:07,36
2017-12-03 08:42:08,model=SM-G950F_device=dreamlte,32.10297855091711,35.209689577361985,699.0312381494077,2, ,1c:b9:c4:94:30:37,44
2017-12-03 08:45:57,model=SM-G950F_device=dreamlte,32.10296085254736,35.20883419348608,714.3703447936505,1, ,1c:b9:c4:94:33:c7,48
2017-12-03 08:42:41,model=SM-G950F_device=dreamlte,32.10421174650141,35.211189336085184,697.9876832678715,1, ,1c:b9:c4:94:36:f7,36
2017-12-03 08:40:58,model=SM-G950F_device=dreamlte,32.10457102888188,35.209608501213296,692.8918490649098,1, ,1c:b9:c4:94:62:47,36
2017-12-03 08:41:47,model=SM-G950F_device=dreamlte,32.10204840896786,35.209305441513706,690.6637923310731,1, ,1c:b9:c4:95:1b:87,58
2017-12-03 08:46:31,model=SM-G950F_device=dreamlte,32.10263051540787,35.21002970756891,712.9572535195944,1, ,1c:b9:c4:95:1e:67,36
2017-12-03 08:41:10,model=SM-G950F_device=dreamlte,32.104079300627305,35.20894493919268,693.2106002961864,1, ,1c:b9:c4:95:23:57,36
2017-12-03 08:53:26,model=SM-G950F_device=dreamlte,32.105028069933155,35.210961717985285,733.9581295039463,1, ,1c:b9:c4:95:36:97,36
2017-12-03 08:41:47,model=SM-G950F_device=dreamlte,32.10204840896786,35.209305441513706,690.6637923310731,1, ,1c:b9:c4:95:3a:37,44
2017-12-03 08:54:47,model=SM-G950F_device=dreamlte,32.1020008074778,35.20968340420071,700.0010789254476,2, ,1c:b9:c4:95:3d:57,36
2017-12-03 08:46:31,model=SM-G950F_device=dreamlte,32.10263051540787,35.21002970756891,712.9572535195944,1, ,1c:b9:c4:95:3d:67,44
2017-12-03 08:42:35,model=SM-G950F_device=dreamlte,32.104164383673286,35.2108876496702,704.5435791796842,2, ,1c:b9:c4:95:41:77,44
2017-12-03 08:40:40,model=SM-G950F_device=dreamlte,32.105393533722584,35.21035937704057,690.5277389594698,2, ,1c:b9:c4:95:42:67,48
2017-12-03 08:41:50,model=SM-G950F_device=dreamlte,32.10199115789806,35.20958210879809,691.3292746776632,1, ,1c:b9:c4:95:43:e7,36
2017-12-03 08:40:46,model=SM-G950F_device=dreamlte,32.10500097336687,35.21047477768118,710.7476613871767,2, ,1c:b9:c4:95:44:57,44
2017-12-03 08:40:40,model=SM-G950F_device=dreamlte,32.104750634791365,35.21122999135554,699.6870730661486,2, ,1c:b9:c4:95:44:87,36
2017-12-03 08:42:08,model=SM-G950F_device=dreamlte,32.10298166965829,35.20967767182609,699.3847452618824,3, ,1c:b9:c4:95:ec:37,36
2017-12-03 08:42:38,model=SM-G950F_device=dreamlte,32.104180210701166,35.210971616382466,697.8335736441353,1, ,1c:b9:c4:95:ed:37,36
2017-12-03 08:40:34,model=SM-G950F_device=dreamlte,32.104906121909195,35.21135241304572,691.7266026300563,1, ,1c:b9:c4:95:ed:47,44
2017-12-03 08:54:05,model=SM-G950F_device=dreamlte,32.1037295356692,35.20938172918558,705.7432982997963,4, ,1c:b9:c4:95:fd:47,36
2017-12-03 08:41:53,model=SM-G950F_device=dreamlte,32.10204989920807,35.20981699968769,691.9252951056196,1, ,1c:b9:c4:96:04:77,60
2017-12-03 08:42:59,model=SM-G950F_device=dreamlte,32.10490479074945,35.211247446727874,697.4311692397619,1, ,1c:b9:c4:96:05:77,36
2017-12-03 08:42:17,model=SM-G950F_device=dreamlte,32.10377640602972,35.21008430629888,706.2198169440267,3, ,1c:b9:c4:96:06:b7,48
2017-12-03 08:39:22,model=SM-G950F_device=dreamlte,32.106129976640474,35.21159973010257,689.0436342811676,2, ,1c:b9:c4:96:06:e7,44
2017-12-03 08:41:53,model=SM-G950F_device=dreamlte,32.10238098950909,35.209258389193515,702.8754790886982,2, ,1c:b9:c4:96:11:a7,44
2017-12-03 08:41:25,model=SM-G950F_device=dreamlte,32.10332614802254,35.20866418715774,692.4506545358308,1, ,1c:b9:c4:96:13:07,44
2017-12-03 08:50:20,model=SM-G950F_device=dreamlte,32.10377001820289,35.20885655710274,710.364346402885,1, ,1c:b9:c4:96:1d:77,44
2017-12-03 08:41:13,model=SM-G950F_device=dreamlte,32.10368839370954,35.20877681328383,691.4510767002092,3, ,1c:b9:c4:96:28:e7,36
2017-12-03 08:45:57,model=SM-G950F_device=dreamlte,32.10242248031378,35.20871363230101,704.2728646362713,4, ,1c:b9:c4:96:28:f7,36
2017-12-03 08:49:18,model=SM-G950F_device=dreamlte,32.10500618141325,35.21121884301277,710.7756189683926,1, ,1c:b9:c4:96:2b:e7,36
2017-12-03 08:40:49,model=SM-G950F_device=dreamlte,32.10492987261436,35.21027044008996,708.8736268991172,2, ,1c:b9:c4:96:2d:e7,36
2017-12-03 08:45:33,model=SM-G950F_device=dreamlte,32.10400629568038,35.20897410789561,716.4196812362657,1, ,1c:b9:c4:96:cc:d7,36
2017-12-03 08:39:34,model=SM-G950F_device=dreamlte,32.105448644069995,35.21192983211315,691.5885470680463,1, ,1c:b9:c4:96:cd:17,36
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10297429619621,35.20769754582129,690.9460551220589,1, ,1c:b9:c4:96:d2:87,44
2017-12-03 08:42:35,model=SM-G950F_device=dreamlte,32.10417631742747,35.21102625078787,700.3305528836256,3, ,1c:b9:c4:96:e8:f7,36
2017-12-03 08:42:05,model=SM-G950F_device=dreamlte,32.10294447969606,35.20968831872878,698.1641498759643,2, ,1c:b9:c4:96:ed:37,44
2017-12-03 08:46:34,model=SM-G950F_device=dreamlte,32.102828942569055,35.20990359456348,712.964955332782,1, ,1c:b9:c4:96:ee:97,36
2017-12-03 08:50:49,model=Lenovo PB2-690Y_device=PB2PRO,32.10215532094677,35.20926006509077,703.3361961164649,2, ,1c:b9:c4:96:f1:47,36
2017-12-03 08:51:21,model=SM-G950F_device=dreamlte,32.103260452095796,35.20974024367279,703.9055825038959,2, ,1c:b9:c4:96:f1:57,52
2017-12-03 08:37:15,model=SM-G950F_device=dreamlte,32.10229102378868,35.2089337877798,699.6054525699565,4, ,1c:b9:c4:96:f1:97,60
2017-12-03 08:41:50,model=SM-G950F_device=dreamlte,32.10250943981619,35.20909891571277,691.7725879235369,2, ,1c:b9:c4:96:f4:27,44
2017-12-03 08:41:28,model=SM-G950F_device=dreamlte,32.102821209609324,35.20819917827672,693.7210746575796,3, ,1c:b9:c4:96:f4:77,36
2017-12-03 09:06:35,model=Lenovo PB2-690Y_device=PB2PRO,32.10381301,35.21016707,708.0,1,Ariel_University,24:79:2a:2b:02:78,6
2017-12-03 08:46:56,model=Lenovo PB2-690Y_device=PB2PRO,32.10380270114714,35.21015452322491,702.0523943814188,4,Ariel_University,24:79:2a:2b:07:b8,11
2017-12-03 08:42:23,model=SM-G950F_device=dreamlte,32.10384306889388,35.210176057657876,702.88736051609,2,Ariel_University,24:79:2a:2b:07:bc,36
2017-12-03 08:47:09,model=Lenovo PB2-690Y_device=PB2PRO,32.104250810070795,35.21062416797126,694.7682635009743,4,Ariel_University,24:79:2a:2b:24:98,1
2017-12-03 08:42:32,model=SM-G950F_device=dreamlte,32.104065424799884,35.21056380796895,697.5076283965512,1,Ariel_University,24:79:2a:2b:24:9c,36
2017-12-03 08:39:37,model=SM-G950F_device=dreamlte,32.105338150765675,35.21187487697705,692.0554072332519,1,Ariel_University,24:79:2a:2b:34:a8,11
2017-12-03 08:40:16,model=SM-G950F_device=dreamlte,32.10507123327566,35.21145722461369,693.5785828198289,2,Ariel_University,24:79:2a:2b:34:e8,1
2017-12-03 09:03:09,model=Lenovo PB2-690Y_device=PB2PRO,32.10380552805544,35.21028359949552,700.5189828177943,6,Ariel_University,24:79:2a:2b:bd:88,11
2017-12-03 08:42:20,model=SM-G950F_device=dreamlte,32.10379299376427,35.21009379786531,703.0223738791422,2,Ariel_University,24:79:2a:2b:bd:8c,44
2017-12-03 08:45:42,model=Lenovo PB2-690Y_device=PB2PRO,32.10339539914512,35.208784193538825,699.0853653836789,3,Ariel_University,24:79:2a:2c:3d:68,6
2017-12-03 08:42:32,model=SM-G950F_device=dreamlte,32.10416903450181,35.209887537508465,703.6087498077541,16,Ariel_University,24:79:2a:2c:5b:d8,1
2017-12-03 08:55:36,model=SM-G950F_device=dreamlte,32.104142686249105,35.21002391316817,703.1484393235384,3,Ariel_University,24:79:2a:2c:5b:dc,36
2017-12-03 09:06:11,model=Lenovo PB2-690Y_device=PB2PRO,32.103893852500775,35.21038790028051,701.1705842660216,6,Ariel_University,24:79:2a:2c:5c:18,11
2017-12-03 08:51:30,model=SM-G950F_device=dreamlte,32.103807998636846,35.21015332723746,707.2625708373013,2,Ariel_University,24:79:2a:2c:5c:1c,36
2017-12-03 08:42:32,model=SM-G950F_device=dreamlte,32.104047109642735,35.21059905198306,696.7270599946686,2,Ariel_University,24:79:2a:2c:61:68,6
2017-12-03 08:51:42,model=SM-G950F_device=dreamlte,32.10413712623305,35.210824460173626,704.7212452331758,1,Ariel_University,24:79:2a:2c:61:6c,36
2017-12-03 08:51:39,model=SM-G950F_device=dreamlte,32.10406637837736,35.21063207786472,704.8039142370221,1, ,24:79:2a:ab:24:97,36
2017-12-03 08:42:20,model=SM-G950F_device=dreamlte,32.10379296292741,35.2100937127936,703.0188089055943,2, ,24:79:2a:ab:bd:87,44
2017-12-03 08:45:24,model=SM-G950F_device=dreamlte,32.10444130085198,35.20944049214144,719.6999289639562,2, ,24:79:2a:ac:5b:d7,36
2017-12-03 08:51:36,model=SM-G950F_device=dreamlte,32.103986543611605,35.21044402294606,705.1048860032018,1, ,24:79:2a:ac:5c:17,36
2017-12-03 08:53:41,model=SM-G950F_device=dreamlte,32.10481856308317,35.210123150849206,726.1049342872047,1,Ariel_University,24:c9:a1:36:52:d8,1
2017-12-03 08:49:48,model=SM-G950F_device=dreamlte,32.10494482726751,35.210446896260514,717.6172124232385,1, ,30:b5:c2:b8:40:36,13
2017-12-03 08:45:39,model=Lenovo PB2-690Y_device=PB2PRO,32.10343190077941,35.20942000821245,696.8717534911826,7,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6
2017-12-03 08:41:04,model=SM-G950F_device=dreamlte,32.104195792901045,35.20912676733564,700.8868204723456,3,DIRECT-64-HP DeskJet 3630 series,30:e1:71:0d:e0:65,6
2017-12-03 08:50:04,model=Lenovo PB2-690Y_device=PB2PRO,32.10455252,35.2096924,689.0,1,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6
2017-12-03 08:42:05,model=SM-G950F_device=dreamlte,32.102638171561146,35.20987677611507,693.8391299561988,3,DIRECT-47-HP DeskJet 3630 series,30:e1:71:0f:a2:49,6
2017-12-03 08:41:53,model=SM-G950F_device=dreamlte,32.10201314920573,35.20972856511783,690.9557848714416,3,DIRECT-71-HP DeskJet 3630 series,30:e1:71:0f:a2:72,6
2017-12-03 08:49:32,model=Lenovo PB2-690Y_device=PB2PRO,32.10497523,35.21118447,698.0,1,DIRECT-69-HP DeskJet 3630 series,30:e1:71:0f:b2:6a,6
2017-12-03 08:45:22,model=Lenovo PB2-690Y_device=PB2PRO,32.10410549592866,35.209217285537754,690.6334021278866,5,Ariel_University,34:8f:27:20:89:b8,6
2017-12-03 08:41:01,model=SM-G950F_device=dreamlte,32.104466966368285,35.20942986183025,692.9030486088649,1,Ariel_University,34:8f:27:20:89:bc,44
2017-12-03 08:50:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10287513710924,35.20909666960022,693.7861545185115,4,Ariel_University,34:8f:27:20:8c:18,6
2017-12-03 08:41:01,model=SM-G950F_device=dreamlte,32.104466966368285,35.20942986183025,692.9030486088649,1, ,34:8f:27:a0:89:b7,44
2017-12-03 08:40:46,model=SM-G950F_device=dreamlte,32.10500248118355,35.210472263787054,692.7188464192927,1,SAMSONIX ML_003,38:a2:8c:02:e7:6e,6
2017-12-03 08:47:15,model=Lenovo PB2-690Y_device=PB2PRO,32.10427768945722,35.21140688710281,701.7264123572375,2,BezeqNGN_009030_2.4GHz_1,3c:1e:04:05:5f:f5,1
2017-12-03 08:42:26,model=SM-G950F_device=dreamlte,32.10377344097352,35.21013482043957,699.0985950915649,3,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6
2017-12-03 08:42:08,model=SM-G950F_device=dreamlte,32.103112658795794,35.20972713062699,698.4515190271773,4,DIRECT-3B-HP DeskJet 3630 series,3c:52:82:ef:c4:3c,6
2017-12-03 08:42:14,model=SM-G950F_device=dreamlte,32.10360702437693,35.20990817770251,700.2261390612397,4,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,6
2017-12-03 08:46:09,model=Lenovo PB2-690Y_device=PB2PRO,32.10218764306504,35.2092902710175,694.1649424257095,4,DIRECT-55-HP DeskJet 3630 series,3c:52:82:ef:d4:56,6
2017-12-03 08:45:42,model=SM-G950F_device=dreamlte,32.10282721464495,35.20953180862031,699.4813413771293,8,2.4V1,40:a5:ef:7a:17:f2,1
2017-12-03 08:41:40,model=SM-G950F_device=dreamlte,32.102383542734515,35.208836763486595,689.4879837201058,2,tachlit3,48:ee:0c:3e:86:dd,7
2017-12-03 08:38:55,model=SM-G950F_device=dreamlte,32.10577582600903,35.20997089589932,688.5217353450139,2,YICarCam_00d0f1,58:70:c6:00:d0:f1,6
2017-12-03 08:41:04,model=SM-G950F_device=dreamlte,32.104362677361316,35.20927746779735,692.9954485022049,1,YICarCam_fb687a,58:70:c6:fb:68:7a,5
2017-12-03 08:49:58,model=Lenovo PB2-690Y_device=PB2PRO,32.10473133,35.21000489,687.0,1,YICarCam_fb9630,58:70:c6:fb:96:30,5
2017-12-03 08:45:25,model=Lenovo PB2-690Y_device=PB2PRO,32.10398603715144,35.20993136747109,698.2275590044244,6,HelpDesk,60:e3:27:7b:e0:98,4
2017-12-03 08:54:47,model=SM-G950F_device=dreamlte,32.102279237239024,35.2093613929875,696.552325318237,8,Bezeq Free,62:ab:1b:60:b4:cb,8
2017-12-03 08:45:10,model=Lenovo PB2-690Y_device=PB2PRO,32.10474846,35.21005988,687.0,1,DIRECT-B1-HP DeskJet 3830 series,70:5a:0f:57:04:17,11
2017-12-03 08:45:19,model=Lenovo PB2-690Y_device=PB2PRO,32.10447804,35.20959776,687.0,1,DIRECT-42-HP DeskJet 3830 series,70:5a:0f:57:42:43,11
2017-12-03 08:50:25,model=Lenovo PB2-690Y_device=PB2PRO,32.10383156123503,35.20935688314183,689.4332639582818,6,TP-LINK_ADD150,74:ea:3a:ad:d1:50,4
2017-12-03 08:46:06,model=Lenovo PB2-690Y_device=PB2PRO,32.10241537,35.208865,688.0,1,SETUP,7e:ff:30:08:7f:bd,11
2017-12-03 08:37:30,model=SM-G950F_device=dreamlte,32.10246378160256,35.207563401001366,694.129943277534,1,Hoom_2.4,80:37:73:d7:ab:3a,1
2017-12-03 08:38:22,model=SM-G950F_device=dreamlte,32.1044140461797,35.20788087493433,689.9496964638441,1,dlink,84:c9:b2:4a:e7:87,2
2017-12-03 09:09:13,model=Lenovo PB2-690Y_device=PB2PRO,32.10258120582479,35.20997250602207,698.0276205515277,4,Bezeq,84:c9:b2:b7:c8:2d,6
2017-12-03 08:42:29,model=SM-G950F_device=dreamlte,32.1040782037124,35.21069042172931,696.4326713867215,4,Ariel_University,8c:0c:90:2d:34:38,11
2017-12-03 08:41:28,model=SM-G950F_device=dreamlte,32.102850167982155,35.20902322894299,693.2400764409485,5,Ariel_University,8c:0c:90:2d:75:e8,1
2017-12-03 08:51:21,model=SM-G950F_device=dreamlte,32.10366596952206,35.209437850620034,701.5128020711838,15,Ariel_University,8c:0c:90:2e:16:88,11
2017-12-03 08:42:29,model=SM-G950F_device=dreamlte,32.10410891257016,35.21078051716717,699.1792849525281,5,Ariel_University,8c:0c:90:2e:e8:18,6
2017-12-03 08:40:52,model=SM-G950F_device=dreamlte,32.104756095893336,35.20996993134828,699.1416431415803,4,Ariel_University,8c:0c:90:2f:36:58,1
2017-12-03 08:45:36,model=SM-G950F_device=dreamlte,32.10386009727099,35.20889523702908,715.6639357440854,1,Ariel_University,8c:0c:90:2f:ca:18,1
2017-12-03 08:40:46,model=SM-G950F_device=dreamlte,32.10450242754861,35.21095633191016,695.2145993359444,4,Ariel_University,8c:0c:90:2f:d3:d8,11
2017-12-03 08:55:20,model=SM-G950F_device=dreamlte,32.10365769221709,35.20937704116606,700.3187015108125,10, ,8c:0c:90:6e:16:88,11
2017-12-03 08:45:13,model=Lenovo PB2-690Y_device=PB2PRO,32.104693402038414,35.20992463410953,706.1602376340919,2, ,8c:0c:90:6f:36:58,1
2017-12-03 08:45:51,model=Lenovo PB2-690Y_device=PB2PRO,32.10316859783213,35.20879221167606,703.647382162125,2, ,8c:0c:90:ad:75:e3,1
2017-12-03 08:45:36,model=Lenovo PB2-690Y_device=PB2PRO,32.10362843067258,35.2090267906456,706.0768644614175,5, ,8c:0c:90:ae:16:83,11
2017-12-03 08:39:49,model=SM-G950F_device=dreamlte,32.105210120790346,35.21178480914369,692.3377115782242,1, ,8c:0c:90:af:76:53,6
2017-12-03 08:45:36,model=SM-G950F_device=dreamlte,32.10432787109738,35.20944039333655,718.4184377798202,2,CliClap,90:6c:ac:9f:f1:c5,2
2017-12-03 08:45:04,model=Lenovo PB2-690Y_device=PB2PRO,32.10496148329652,35.20995045465803,688.3051953655088,7,Guest,90:6c:ac:9f:fb:1f,1
2017-12-03 08:38:52,model=SM-G950F_device=dreamlte,32.10489300606392,35.20928224839672,690.7435731036957,2,Guest,90:6c:ac:9f:fb:27,36
2017-12-03 08:41:10,model=SM-G950F_device=dreamlte,32.10377266143252,35.209343044339235,694.2855850645743,6,Guest,90:6c:ac:a0:18:29,6
2017-12-03 08:40:52,model=SM-G950F_device=dreamlte,32.10404793522788,35.20944739231495,699.4726586944964,8,Guest,90:6c:ac:a0:3d:eb,3
2017-12-03 08:45:13,model=Lenovo PB2-690Y_device=PB2PRO,32.10462255556327,35.20977542687116,689.1632024869866,3,Guest,90:6c:ac:a0:60:4d,1
2017-12-03 08:53:47,model=SM-G950F_device=dreamlte,32.10465583147739,35.209799109729424,721.9074685803262,1,Guest,90:6c:ac:a0:60:55,36
2017-12-03 08:45:00,model=SM-G950F_device=dreamlte,32.10467546355969,35.2097728238962,695.407674804215,15,EVE,90:6c:ac:a0:7b:4d,11
2017-12-03 08:53:47,model=SM-G950F_device=dreamlte,32.10465583147739,35.209799109729424,721.9074685803262,1,EVE,90:6c:ac:a0:7b:55,52
2017-12-03 08:49:52,model=SM-G950F_device=dreamlte,32.10460374739836,35.209807565289076,701.4256799553584,2,Salomon,90:8d:78:54:6b:4d,1
2017-12-03 08:49:58,model=Lenovo PB2-690Y_device=PB2PRO,32.10473133,35.21000489,687.0,1,HP-Print-2c-LaserJet 400 color,9c:d2:1e:04:e6:2c,6
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,Cellcom-WiFi_0123,a0:4f:d4:3a:a0:e1,11
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,Lidor a,a0:4f:d4:3b:e9:01,6
2017-12-03 08:37:55,model=SM-G950F_device=dreamlte,32.103254567862166,35.20776621667453,690.8153989055744,1,richman,a0:4f:d4:46:a9:e1,11
2017-12-03 08:45:30,model=Lenovo PB2-690Y_device=PB2PRO,32.10386466670456,35.20953819536966,703.0174363324109,6,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6
2017-12-03 08:46:06,model=Lenovo PB2-690Y_device=PB2PRO,32.102204519899615,35.20918571173241,699.2044785582324,9,DIRECT-F4-HP DeskJet 3630 series,a0:8c:fd:0a:d5:f5,6
2017-12-03 08:41:01,model=SM-G950F_device=dreamlte,32.104510237697276,35.20956264842609,690.9289640836059,2,DIRECT-6E-HP DeskJet 3630 series,a0:8c:fd:8c:79:6f,6
2017-12-03 08:49:29,model=Lenovo PB2-690Y_device=PB2PRO,32.10497406,35.2111867,696.0,1,DIRECT-98-HP DeskJet 3630 series,a0:8c:fd:8c:c5:b2,6
2017-12-03 08:37:15,model=SM-G950F_device=dreamlte,32.10251814263996,35.20734901460898,698.9056862429085,1,ear,a0:ab:1b:59:55:54,1
2017-12-03 08:41:53,model=SM-G950F_device=dreamlte,32.10229292992002,35.20922457439484,691.3282147355818,6,036518749,a0:ab:1b:60:b4:ca,8
2017-12-03 08:45:28,model=Lenovo PB2-690Y_device=PB2PRO,32.10435442695987,35.20935854287351,703.3204883399741,2,Guest,a2:6c:ac:9f:f1:c5,2
2017-12-03 08:40:52,model=SM-G950F_device=dreamlte,32.104689840094615,35.20990629425972,695.0442302849592,5,Neuropplied,a2:6c:ac:9f:fb:1f,1
2017-12-03 08:38:52,model=SM-G950F_device=dreamlte,32.104892803076424,35.2092822465669,690.7444350267791,2,Neuropplied,a2:6c:ac:9f:fb:27,36
2017-12-03 08:45:22,model=Lenovo PB2-690Y_device=PB2PRO,32.103666322911735,35.20929375541751,689.7993843417348,4,artsim,a2:6c:ac:a0:18:29,6
2017-12-03 08:49:44,model=Lenovo PB2-690Y_device=PB2PRO,32.10417464008442,35.209537332283105,700.0756329844281,16,giftwizard,a2:6c:ac:a0:3d:eb,3
2017-12-03 08:57:50,model=Lenovo PB2-690Y_device=PB2PRO,32.104295258377164,35.2094596590395,689.2506394148126,3,incentive2,a2:6c:ac:a0:60:4d,1
2017-12-03 08:45:16,model=Lenovo PB2-690Y_device=PB2PRO,32.104568792116325,35.20969930203204,704.3331469531614,2,incentive2,a2:6c:ac:a0:60:55,36
2017-12-03 08:50:23,model=Lenovo PB2-690Y_device=PB2PRO,32.104458294204996,35.20962977999583,693.9297363124713,6,Guest,a2:6c:ac:a0:7b:4d,11
2017-12-03 08:40:55,model=SM-G950F_device=dreamlte,32.10467787135877,35.209813449304924,708.6936298682328,2,Guest,a2:6c:ac:a0:7b:55,52
2017-12-03 08:37:42,model=SM-G950F_device=dreamlte,32.102861507686676,35.2076291986019,691.1036071541976,1,HOTFiber-3C40,a4:08:f5:20:72:6a,1
2017-12-03 08:40:46,model=SM-G950F_device=dreamlte,32.10500248118355,35.210472263787054,692.7188464192927,1,SAMSONIX R500-e-09,ac:83:f3:b2:00:e9,1
2017-12-03 08:37:15,model=SM-G950F_device=dreamlte,32.10251814263996,35.20734901460898,698.9056862429085,1,Knoch,b0:48:7a:a1:80:8c,4
2017-12-03 08:53:38,model=SM-G950F_device=dreamlte,32.10439907437414,35.209501432834735,720.9522612107127,3,paysday,b2:6c:ac:9f:f1:c5,2
2017-12-03 08:45:45,model=SM-G950F_device=dreamlte,32.10465955367501,35.20975562012233,698.1032975678404,8,iagree,b2:6c:ac:9f:fb:1f,1
2017-12-03 08:38:52,model=SM-G950F_device=dreamlte,32.10489300606392,35.20928224839672,690.7435731036957,2,iagree,b2:6c:ac:9f:fb:27,36
2017-12-03 08:57:58,model=Lenovo PB2-690Y_device=PB2PRO,32.103787136097495,35.20911580024808,687.9518351951255,2,restore,b2:6c:ac:a0:18:29,6
2017-12-03 08:45:03,model=SM-G950F_device=dreamlte,32.10402975597329,35.20941640188842,705.242656723783,9,sinusafe,b2:6c:ac:a0:3d:eb,3
2017-12-03 08:39:10,model=SM-G950F_device=dreamlte,32.104613456068634,35.20982404209853,692.542101877315,11,magneto,b2:6c:ac:a0:7b:4d,11
2017-12-03 08:40:55,model=SM-G950F_device=dreamlte,32.10467817424046,35.209813646365646,708.5120395177382,2,magneto,b2:6c:ac:a0:7b:55,52
2017-12-03 08:42:17,model=SM-G950F_device=dreamlte,32.103488096295486,35.209807180370774,699.2249391711212,2,Onicom,c0:4a:00:71:ee:ee,9
2017-12-03 08:58:43,model=Lenovo PB2-690Y_device=PB2PRO,32.10312597,35.20921578,696.5,2,AndroidAP,c0:bd:d1:d5:8c:55,6
2017-12-03 08:40:49,model=SM-G950F_device=dreamlte,32.10452399324053,35.209718000940775,689.6250519377325,5,shapedo,c2:6c:ac:9f:fb:1f,1
2017-12-03 08:38:52,model=SM-G950F_device=dreamlte,32.10489300606392,35.20928224839672,690.7435731036957,2,shapedo,c2:6c:ac:9f:fb:27,36
2017-12-03 08:41:13,model=SM-G950F_device=dreamlte,32.104319357474495,35.209574062129754,694.2442907503998,13,outsense,c2:6c:ac:a0:7b:4d,11
2017-12-03 08:40:55,model=SM-G950F_device=dreamlte,32.10466943236544,35.209824592427005,701.9303296677488,3,outsense,c2:6c:ac:a0:7b:55,52
